2.12500000000000447e-08 1.00000000000000004e-10 7.70517416818772369e-03 6.46276808737953137e-03
2.12800000000000051e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
2.13500000000000456e-08 1.00000000000000004e-10 7.39431006797348304e-03 6.14904657041437722e-03
2.14500000000000465e-08 1.00000000000000004e-10 7.12084208818525560e-03 5.87344485793281357e-03
2.15500000000000474e-08 1.00000000000000004e-10 6.83185657550092629e-03 5.63619076841843838e-03
2.16500000000000483e-08 1.00000000000000004e-10 6.57704401549226436e-03 5.41296023397929912e-03
2.17500000000000492e-08 1.00000000000000004e-10 6.30842239292994308e-03 5.18476118890387125e-03
2.18500000000000501e-08 1.00000000000000004e-10 6.07110363724113963e-03 4.97268241333716568e-03
2.19500000000000510e-08 1.00000000000000004e-10 5.82144069081335421e-03 4.76413326286753615e-03
2.20500000000000519e-08 1.00000000000000004e-10 5.60018173669184043e-03 4.56829782329881348e-03
2.21500000000000528e-08 1.00000000000000004e-10 5.36482859068105906e-03 4.37548800511867401e-03
2.22500000000000537e-08 1.00000000000000004e-10 5.14617958012005688e-03 4.19498819042793750e-03
2.22800000000000058e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
2.23500000000000545e-08 1.00000000000000004e-10 4.90575247605777413e-03 4.01681516806703075e-03
2.24500000000000554e-08 1.00000000000000004e-10 4.69195162936405369e-03 3.85046656930981227e-03
2.25500000000000563e-08 1.00000000000000004e-10 4.48618609964615209e-03 3.68591740977361991e-03
2.26500000000000572e-08 1.00000000000000004e-10 4.31238215269523668e-03 3.53263349736338038e-03
2.27500000000000581e-08 1.00000000000000004e-10 4.12697215187137617e-03 3.38074067541091787e-03
2.28000000000000040e-10 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
2.28500000000000590e-08 1.00000000000000004e-10 3.96072911215825801e-03 3.23952089167383727e-03
2.29500000000000599e-08 1.00000000000000004e-10 3.78893841933425519e-03 3.09938205151765681e-03
2.30500000000000608e-08 1.00000000000000004e-10 3.63669200583415300e-03 2.96928321636990081e-03
2.31500000000000617e-08 1.00000000000000004e-10 3.47810803797125043e-03 2.83978754401034098e-03
2.32500000000000626e-08 1.00000000000000004e-10 3.33779638448759332e-03 2.71879310722615520e-03
2.32800000000000065e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279883e-02
2.33500000000000635e-08 1.00000000000000004e-10 3.19167786546423237e-03 2.59677995501528041e-03
2.34500000000000644e-08 1.00000000000000004e-10 3.06240392279840410e-03 2.48287936996161810e-03
2.35500000000000653e-08 1.00000000000000004e-10 2.92781417257249226e-03 2.37127003375215339e-03
2.36500000000000662e-08 1.00000000000000004e-10 2.80876883419422293e-03 2.27044566073192301e-03
2.37500000000000671e-08 1.00000000000000004e-10 2.68483244971961556e-03 2.17054631856255587e-03
2.38500000000000680e-08 1.00000000000000004e-10 2.57525190347282842e-03 2.07771350486114564e-03
2.39500000000000689e-08 1.00000000000000004e-10 2.46116026677283082e-03 1.98520384886846256e-03
2.40500000000000698e-08 1.00000000000000004e-10 2.36033035712522338e-03 1.90014948989783656e-03
2.41500000000000707e-08 1.00000000000000004e-10 2.25526106950259611e-03 1.81537471962050275e-03
2.42500000000000716e-08 1.00000000000000004e-10 2.16215560766433055e-03 1.73734658475856738e-03
2.42800000000000071e-09 1.00000000000000004e-10 3.49012021587279814e-02 3.49012021587279814e-02
2.43500000000000725e-08 1.00000000000000004e-10 2.06449391897389929e-03 1.65957370644232056e-03
2.44500000000000734e-08 1.00000000000000004e-10 1.97754518032981471e-03 1.58805177605052857e-03
2.45500000000000742e-08 1.00000000000000004e-10 1.88730304633914466e-03 1.51671609506822086e-03
2.46500000000000751e-08 1.00000000000000004e-10 1.80875908769485534e-03 1.45117425393791969e-03
2.47500000000000760e-08 1.00000000000000004e-10 1.72766293314058740e-03 1.38576130974009957e-03
2.48500000000000769e-08 1.00000000000000004e-10 1.65615142549428609e-03 1.32571243637689788e-03
2.49500000000000778e-08 1.00000000000000004e-10 1.58129617949489881e-03 1.26574647935647042e-03
2.50500000000000787e-08 1.00000000000000004e-10 1.51554664754868546e-03 1.21074334172946853e-03
2.51500000000000796e-08 1.00000000000000004e-10 1.44697931681102418e-03 1.15578014125000293e-03
2.52500000000000805e-08 1.00000000000000004e-10 1.38675735690896047e-03 1.10538249127427194e-03
2.52800000000000078e-09 1.00000000000000004e-10 3.49012021587279953e-02 3.49012021587279814e-02
